lganame,statename,num_health_facilities,longitude,population,lgaarea,popdensity,Facilities_per_10k_people,water_per_lga,NEAR_DIST_Health,NEAR_DIST_Water,Case,Year
Nnewi North,Anambra,144,6.922796667,360625.2096,68.3541489,5275.834961,3.9930654,0,861.3293901331331,2088.782526109121,0.0,2025.0
Nnewi North,Anambra,144,6.922796667,360625.2096,68.3541489,5275.834961,3.9930654,0,861.3293901331331,2088.782526109121,0.0,2024.0
Nnewi North,Anambra,144,6.922796667,360625.2096,68.3541489,5275.834961,3.9930654,0,861.3293901331331,2088.782526109121,0.0,2023.0
Nnewi North,Anambra,144,6.922796667,360625.2096,68.3541489,5275.834961,3.9930654,0,861.3293901331331,2088.782526109121,0.0,2022.0
Nnewi North,Anambra,144,6.922796667,360625.2096,68.3541489,5275.834961,3.9930654,0,861.3293901331331,2088.782526109121,0.0,2021.0
Akoko North West,Ondo,41,5.71038,145903.4572,511.9458313,284.9978333,2.8100774,0,2714.192627187728,43580.38391949594,0.0,2025.0
Akoko North West,Ondo,41,5.71038,145903.4572,511.9458313,284.9978333,2.8100774,0,2714.192627187728,43580.38391949594,0.0,2024.0
Akoko North West,Ondo,41,5.71038,145903.4572,511.9458313,284.9978333,2.8100774,0,2714.192627187728,43580.38391949594,0.0,2023.0
Akoko North West,Ondo,41,5.71038,145903.4572,511.9458313,284.9978333,2.8100774,0,2714.192627187728,43580.38391949594,0.0,2022.0
Akoko North West,Ondo,41,5.71038,145903.4572,511.9458313,284.9978333,2.8100774,0,2714.192627187728,43580.38391949594,0.0,2021.0
Ilesha East,Osun,35,4.78057582347,153551.4602,85.0611572,1805.188965,2.2793663,0,1388.791419628252,13892.472879437417,0.0,2025.0
Ilesha East,Osun,35,4.78057582347,153551.4602,85.0611572,1805.188965,2.2793663,0,1388.791419628252,13892.472879437417,0.0,2024.0
Ilesha East,Osun,35,4.78057582347,153551.4602,85.0611572,1805.188965,2.2793663,0,1388.791419628252,13892.472879437417,0.0,2023.0
Ilesha East,Osun,35,4.78057582347,153551.4602,85.0611572,1805.188965,2.2793663,0,1388.791419628252,13892.472879437417,0.0,2022.0
Ilesha East,Osun,35,4.78057582347,153551.4602,85.0611572,1805.188965,2.2793663,0,1388.791419628252,13892.472879437417,0.0,2021.0
Njikoka,Anambra,50,7.010508333,159596.6717,55.3028908,2885.86499,3.1328974,0,586.7597911293,4027.4917406851455,0.0,2025.0
Njikoka,Anambra,50,7.010508333,159596.6717,55.3028908,2885.86499,3.1328974,0,586.7597911293,4027.4917406851455,0.0,2024.0
Njikoka,Anambra,50,7.010508333,159596.6717,55.3028908,2885.86499,3.1328974,0,586.7597911293,4027.4917406851455,0.0,2023.0
Njikoka,Anambra,50,7.010508333,159596.6717,55.3028908,2885.86499,3.1328974,0,586.7597911293,4027.4917406851455,0.0,2022.0
Njikoka,Anambra,50,7.010508333,159596.6717,55.3028908,2885.86499,3.1328974,0,586.7597911293,4027.4917406851455,0.0,2021.0
Ohaji/Egbema,Imo,63,6.745651667,318113.1078,940.0671387,338.394043,1.9804276,17,5658.358342911848,8187.244758382749,0.0,2025.0
Ohaji/Egbema,Imo,63,6.745651667,318113.1078,940.0671387,338.394043,1.9804276,17,5658.358342911848,8187.244758382749,0.0,2024.0
Ohaji/Egbema,Imo,63,6.745651667,318113.1078,940.0671387,338.394043,1.9804276,17,5658.358342911848,8187.244758382749,0.0,2023.0
Ohaji/Egbema,Imo,63,6.745651667,318113.1078,940.0671387,338.394043,1.9804276,17,5658.358342911848,8187.244758382749,0.0,2022.0
Ohaji/Egbema,Imo,63,6.745651667,318113.1078,940.0671387,338.394043,1.9804276,17,5658.358342911848,8187.244758382749,0.0,2021.0
Gombe,Gombe,66,11.17468262,443464.0549,55.3726387,8008.72168,1.4882829,1,259.90766713661753,39.34673121234908,0.0,2025.0
Gombe,Gombe,66,11.17468262,443464.0549,55.3726387,8008.72168,1.4882829,1,259.90766713661753,39.34673121234908,0.0,2024.0
Gombe,Gombe,66,11.17468262,443464.0549,55.3726387,8008.72168,1.4882829,1,259.90766713661753,39.34673121234908,0.0,2023.0
Gombe,Gombe,66,11.17468262,443464.0549,55.3726387,8008.72168,1.4882829,1,259.90766713661753,39.34673121234908,295.0,2022.0
Gombe,Gombe,66,11.17468262,443464.0549,55.3726387,8008.72168,1.4882829,1,259.90766713661753,39.34673121234908,0.0,2022.0
Owerri Municipal,Imo,112,7.024941,330244.4694,62.3953362,5292.774902,3.391427,1,746.0124844425357,811.026316391352,0.0,2025.0
Owerri Municipal,Imo,112,7.024941,330244.4694,62.3953362,5292.774902,3.391427,1,746.0124844425357,811.026316391352,0.0,2024.0
Owerri Municipal,Imo,112,7.024941,330244.4694,62.3953362,5292.774902,3.391427,1,746.0124844425357,811.026316391352,0.0,2023.0
Owerri Municipal,Imo,112,7.024941,330244.4694,62.3953362,5292.774902,3.391427,1,746.0124844425357,811.026316391352,0.0,2022.0
Owerri Municipal,Imo,112,7.024941,330244.4694,62.3953362,5292.774902,3.391427,1,746.0124844425357,811.026316391352,0.0,2021.0
Keana,Nasarawa,34,8.93086,80072.37287,1046.268921,76.5313492,4.2461586,7,2472.0288345286485,1735.4984938048365,0.0,2025.0
Keana,Nasarawa,34,8.93086,80072.37287,1046.268921,76.5313492,4.2461586,7,2472.0288345286485,1735.4984938048365,0.0,2024.0
Keana,Nasarawa,34,8.93086,80072.37287,1046.268921,76.5313492,4.2461586,7,2472.0288345286485,1735.4984938048365,0.0,2023.0
Keana,Nasarawa,34,8.93086,80072.37287,1046.268921,76.5313492,4.2461586,7,2472.0288345286485,1735.4984938048365,0.0,2022.0
Keana,Nasarawa,34,8.93086,80072.37287,1046.268921,76.5313492,4.2461586,7,2472.0288345286485,1735.4984938048365,0.0,2021.0
Ohaukwu,Ebonyi,127,7.942588333,291599.0356,721.8115845,403.9822083,4.3552957,3,640.0938207197652,15017.051409785072,0.0,2025.0
Ohaukwu,Ebonyi,127,7.942588333,291599.0356,721.8115845,403.9822083,4.3552957,3,640.0938207197652,15017.051409785072,0.0,2024.0
Ohaukwu,Ebonyi,127,7.942588333,291599.0356,721.8115845,403.9822083,4.3552957,3,640.0938207197652,15017.051409785072,0.0,2023.0
Ohaukwu,Ebonyi,127,7.942588333,291599.0356,721.8115845,403.9822083,4.3552957,3,640.0938207197652,15017.051409785072,0.0,2022.0
Ohaukwu,Ebonyi,127,7.942588333,291599.0356,721.8115845,403.9822083,4.3552957,3,640.0938207197652,15017.051409785072,0.0,2021.0
Gbonyin,Ekiti,51,5.480971,94245.16189,458.9530334,205.3481598,5.4114184,1,817.5377114294522,17504.02882271844,0.0,2025.0
Gbonyin,Ekiti,51,5.480971,94245.16189,458.9530334,205.3481598,5.4114184,1,817.5377114294522,17504.02882271844,0.0,2024.0
Gbonyin,Ekiti,51,5.480971,94245.16189,458.9530334,205.3481598,5.4114184,1,817.5377114294522,17504.02882271844,0.0,2023.0
Gbonyin,Ekiti,51,5.480971,94245.16189,458.9530334,205.3481598,5.4114184,1,817.5377114294522,17504.02882271844,0.0,2022.0
Gbonyin,Ekiti,51,5.480971,94245.16189,458.9530334,205.3481598,5.4114184,1,817.5377114294522,17504.02882271844,0.0,2021.0
Isiala Mbano,Imo,71,7.20288086,257206.3476,130.6270752,1969.012573,2.7604296,3,1085.850180944315,1671.4258743028345,0.0,2025.0
Isiala Mbano,Imo,71,7.20288086,257206.3476,130.6270752,1969.012573,2.7604296,3,1085.850180944315,1671.4258743028345,0.0,2024.0
Isiala Mbano,Imo,71,7.20288086,257206.3476,130.6270752,1969.012573,2.7604296,3,1085.850180944315,1671.4258743028345,0.0,2023.0
Isiala Mbano,Imo,71,7.20288086,257206.3476,130.6270752,1969.012573,2.7604296,3,1085.850180944315,1671.4258743028345,0.0,2022.0
Isiala Mbano,Imo,71,7.20288086,257206.3476,130.6270752,1969.012573,2.7604296,3,1085.850180944315,1671.4258743028345,0.0,2021.0
Irepodun/Ifelodun,Ekiti,52,5.15098833333,256789.4839,339.336853,756.7391357,2.0250051,0,789.1781836819868,4207.904104111186,0.0,2025.0
Irepodun/Ifelodun,Ekiti,52,5.15098833333,256789.4839,339.336853,756.7391357,2.0250051,0,789.1781836819868,4207.904104111186,0.0,2024.0
Irepodun/Ifelodun,Ekiti,52,5.15098833333,256789.4839,339.336853,756.7391357,2.0250051,0,789.1781836819868,4207.904104111186,0.0,2023.0
Irepodun/Ifelodun,Ekiti,52,5.15098833333,256789.4839,339.336853,756.7391357,2.0250051,0,789.1781836819868,4207.904104111186,0.0,2022.0
Irepodun/Ifelodun,Ekiti,52,5.15098833333,256789.4839,339.336853,756.7391357,2.0250051,0,789.1781836819868,4207.904104111186,0.0,2021.0
Obowo,Imo,65,7.397716667,168895.4854,82.0507965,2058.426025,3.8485339,0,1072.467569773872,4320.143581704103,0.0,2025.0
Obowo,Imo,65,7.397716667,168895.4854,82.0507965,2058.426025,3.8485339,0,1072.467569773872,4320.143581704103,0.0,2024.0
Obowo,Imo,65,7.397716667,168895.4854,82.0507965,2058.426025,3.8485339,0,1072.467569773872,4320.143581704103,0.0,2023.0
Obowo,Imo,65,7.397716667,168895.4854,82.0507965,2058.426025,3.8485339,0,1072.467569773872,4320.143581704103,0.0,2022.0
Obowo,Imo,65,7.397716667,168895.4854,82.0507965,2058.426025,3.8485339,0,1072.467569773872,4320.143581704103,0.0,2021.0
Isuikwuato,Abia,58,7.472165,165505.6846,374.7711792,441.6179504,3.5044115,0,1480.1141988923027,13504.095428939816,0.0,2025.0
Isuikwuato,Abia,58,7.472165,165505.6846,374.7711792,441.6179504,3.5044115,0,1480.1141988923027,13504.095428939816,0.0,2024.0
Isuikwuato,Abia,58,7.472165,165505.6846,374.7711792,441.6179504,3.5044115,0,1480.1141988923027,13504.095428939816,0.0,2023.0
Isuikwuato,Abia,58,7.472165,165505.6846,374.7711792,441.6179504,3.5044115,0,1480.1141988923027,13504.095428939816,0.0,2022.0
Isuikwuato,Abia,58,7.472165,165505.6846,374.7711792,441.6179504,3.5044115,0,1480.1141988923027,13504.095428939816,0.0,2021.0
Makurdi,Benue,151,8.524714541,704853.5475,890.6578979,791.3852539,2.1422889,6,458.53691408088457,982.6265439246746,26.0,2025.0
Makurdi,Benue,151,8.524714541,704853.5475,890.6578979,791.3852539,2.1422889,6,458.53691408088457,982.6265439246746,0.0,2024.0
Makurdi,Benue,151,8.524714541,704853.5475,890.6578979,791.3852539,2.1422889,6,458.53691408088457,982.6265439246746,0.0,2023.0
Makurdi,Benue,151,8.524714541,704853.5475,890.6578979,791.3852539,2.1422889,6,458.53691408088457,982.6265439246746,0.0,2022.0
Makurdi,Benue,151,8.524714541,704853.5475,890.6578979,791.3852539,2.1422889,6,458.53691408088457,982.6265439246746,0.0,2021.0
Gboko,Benue,148,9.092285156,793376.9231,1615.872315,490.9898682,1.8654437,3,2709.129925917712,8945.358042019225,0.0,2025.0
Gboko,Benue,148,9.092285156,793376.9231,1615.872315,490.9898682,1.8654437,3,2709.129925917712,8945.358042019225,0.0,2024.0
Gboko,Benue,148,9.092285156,793376.9231,1615.872315,490.9898682,1.8654437,3,2709.129925917712,8945.358042019225,0.0,2023.0
Gboko,Benue,148,9.092285156,793376.9231,1615.872315,490.9898682,1.8654437,3,2709.129925917712,8945.358042019225,0.0,2022.0
Gboko,Benue,148,9.092285156,793376.9231,1615.872315,490.9898682,1.8654437,3,2709.129925917712,8945.358042019225,0.0,2021.0
Ife Central,Osun,64,4.511474609,278490.6147,143.2112579,1944.614014,2.2981026,10,2794.1471952372785,2375.0288400495006,0.0,2025.0
Ife Central,Osun,64,4.511474609,278490.6147,143.2112579,1944.614014,2.2981026,10,2794.1471952372785,2375.0288400495006,0.0,2024.0
Ife Central,Osun,64,4.511474609,278490.6147,143.2112579,1944.614014,2.2981026,10,2794.1471952372785,2375.0288400495006,0.0,2023.0
Ife Central,Osun,64,4.511474609,278490.6147,143.2112579,1944.614014,2.2981026,10,2794.1471952372785,2375.0288400495006,0.0,2022.0
Ife Central,Osun,64,4.511474609,278490.6147,143.2112579,1944.614014,2.2981026,10,2794.1471952372785,2375.0288400495006,0.0,2021.0
Isiala-Ngwa North,Abia,79,7.517915,235324.5937,274.8981934,856.0427246,3.3570652,0,1129.7553958283495,9769.007882639968,0.0,2025.0
Isiala-Ngwa North,Abia,79,7.517915,235324.5937,274.8981934,856.0427246,3.3570652,0,1129.7553958283495,9769.007882639968,0.0,2024.0
Isiala-Ngwa North,Abia,79,7.517915,235324.5937,274.8981934,856.0427246,3.3570652,0,1129.7553958283495,9769.007882639968,0.0,2023.0
Isiala-Ngwa North,Abia,79,7.517915,235324.5937,274.8981934,856.0427246,3.3570652,0,1129.7553958283495,9769.007882639968,0.0,2022.0
Isiala-Ngwa North,Abia,79,7.517915,235324.5937,274.8981934,856.0427246,3.3570652,0,1129.7553958283495,9769.007882639968,0.0,2021.0
Yakurr,Cross River,71,8.207705,109280.1096,679.9666748,160.713913,6.4970651,2,2490.7385001481457,6869.646070030932,0.0,2025.0
Yakurr,Cross River,71,8.207705,109280.1096,679.9666748,160.713913,6.4970651,2,2490.7385001481457,6869.646070030932,0.0,2024.0
Yakurr,Cross River,71,8.207705,109280.1096,679.9666748,160.713913,6.4970651,2,2490.7385001481457,6869.646070030932,0.0,2023.0
Yakurr,Cross River,71,8.207705,109280.1096,679.9666748,160.713913,6.4970651,2,2490.7385001481457,6869.646070030932,0.0,2022.0
Yakurr,Cross River,71,8.207705,109280.1096,679.9666748,160.713913,6.4970651,2,2490.7385001481457,6869.646070030932,0.0,2021.0
Billiri,Gombe,97,11.11696,228048.6533,673.5618896,338.5711975,4.2534785,0,905.0505896555618,7373.702360681824,0.0,2025.0
Billiri,Gombe,97,11.11696,228048.6533,673.5618896,338.5711975,4.2534785,0,905.0505896555618,7373.702360681824,0.0,2024.0
Billiri,Gombe,97,11.11696,228048.6533,673.5618896,338.5711975,4.2534785,0,905.0505896555618,7373.702360681824,0.0,2023.0
Billiri,Gombe,97,11.11696,228048.6533,673.5618896,338.5711975,4.2534785,0,905.0505896555618,7373.702360681824,0.0,2022.0
Billiri,Gombe,97,11.11696,228048.6533,673.5618896,338.5711975,4.2534785,0,905.0505896555618,7373.702360681824,0.0,2021.0
Dunukofia,Anambra,73,6.922683333,189511.5436,85.8507919,2207.452393,3.8520081,0,1011.9760474171746,4453.96704208248,0.0,2025.0
Dunukofia,Anambra,73,6.922683333,189511.5436,85.8507919,2207.452393,3.8520081,0,1011.9760474171746,4453.96704208248,0.0,2024.0
Dunukofia,Anambra,73,6.922683333,189511.5436,85.8507919,2207.452393,3.8520081,0,1011.9760474171746,4453.96704208248,0.0,2023.0
Dunukofia,Anambra,73,6.922683333,189511.5436,85.8507919,2207.452393,3.8520081,0,1011.9760474171746,4453.96704208248,0.0,2022.0
Dunukofia,Anambra,73,6.922683333,189511.5436,85.8507919,2207.452393,3.8520081,0,1011.9760474171746,4453.96704208248,0.0,2021.0
Osisioma Ngwa,Abia,108,7.327125,447598.0172,181.6086426,2464.629395,2.4128792,5,454.16550892940126,2689.286221555249,0.0,2025.0
Osisioma Ngwa,Abia,108,7.327125,447598.0172,181.6086426,2464.629395,2.4128792,5,454.16550892940126,2689.286221555249,0.0,2024.0
Osisioma Ngwa,Abia,108,7.327125,447598.0172,181.6086426,2464.629395,2.4128792,5,454.16550892940126,2689.286221555249,0.0,2023.0
Osisioma Ngwa,Abia,108,7.327125,447598.0172,181.6086426,2464.629395,2.4128792,5,454.16550892940126,2689.286221555249,0.0,2022.0
Osisioma Ngwa,Abia,108,7.327125,447598.0172,181.6086426,2464.629395,2.4128792,5,454.16550892940126,2689.286221555249,0.0,2021.0
Ola Oluwa,Osun,46,4.252861667,76561.08631,330.1954041,231.8659973,6.0082741,0,818.0588442472244,282.98703543586737,0.0,2025.0
Ola Oluwa,Osun,46,4.252861667,76561.08631,330.1954041,231.8659973,6.0082741,0,818.0588442472244,282.98703543586737,0.0,2024.0
Ola Oluwa,Osun,46,4.252861667,76561.08631,330.1954041,231.8659973,6.0082741,0,818.0588442472244,282.98703543586737,0.0,2023.0
Ola Oluwa,Osun,46,4.252861667,76561.08631,330.1954041,231.8659973,6.0082741,0,818.0588442472244,282.98703543586737,0.0,2022.0
Ola Oluwa,Osun,46,4.252861667,76561.08631,330.1954041,231.8659973,6.0082741,0,818.0588442472244,282.98703543586737,0.0,2021.0
Wamba,Nasarawa,69,8.56594,91091.02954,1230.247803,74.0428314,7.5748401,4,969.8252511031213,3400.4210577229014,0.0,2025.0
Wamba,Nasarawa,69,8.56594,91091.02954,1230.247803,74.0428314,7.5748401,4,969.8252511031213,3400.4210577229014,0.0,2024.0
Wamba,Nasarawa,69,8.56594,91091.02954,1230.247803,74.0428314,7.5748401,4,969.8252511031213,3400.4210577229014,0.0,2023.0
Wamba,Nasarawa,69,8.56594,91091.02954,1230.247803,74.0428314,7.5748401,4,969.8252511031213,3400.4210577229014,0.0,2022.0
Wamba,Nasarawa,69,8.56594,91091.02954,1230.247803,74.0428314,7.5748401,4,969.8252511031213,3400.4210577229014,0.0,2021.0
Boripe,Osun,64,4.72228,207494.9897,80.5083923,2577.308838,3.0844119,0,251.06335818309904,6514.181026921059,0.0,2025.0
Boripe,Osun,64,4.72228,207494.9897,80.5083923,2577.308838,3.0844119,0,251.06335818309904,6514.181026921059,0.0,2024.0
Boripe,Osun,64,4.72228,207494.9897,80.5083923,2577.308838,3.0844119,0,251.06335818309904,6514.181026921059,0.0,2023.0
Boripe,Osun,64,4.72228,207494.9897,80.5083923,2577.308838,3.0844119,0,251.06335818309904,6514.181026921059,0.0,2022.0
Boripe,Osun,64,4.72228,207494.9897,80.5083923,2577.308838,3.0844119,0,251.06335818309904,6514.181026921059,0.0,2021.0
Yala,Cross River,124,8.617806667,184135.1013,1588.804932,115.8953476,6.7341857,1,2173.642153460341,833.0267602379774,0.0,2025.0
Yala,Cross River,124,8.617806667,184135.1013,1588.804932,115.8953476,6.7341857,1,2173.642153460341,833.0267602379774,0.0,2024.0
Yala,Cross River,124,8.617806667,184135.1013,1588.804932,115.8953476,6.7341857,1,2173.642153460341,833.0267602379774,0.0,2023.0
Yala,Cross River,124,8.617806667,184135.1013,1588.804932,115.8953476,6.7341857,1,2173.642153460341,833.0267602379774,0.0,2022.0
Yala,Cross River,124,8.617806667,184135.1013,1588.804932,115.8953476,6.7341857,1,2173.642153460341,833.0267602379774,0.0,2021.0
Aguata,Anambra,140,7.056888333,526036.6287,184.0838165,2857.593018,2.6614115,0,231.83601294259336,5791.955578436568,0.0,2025.0
Aguata,Anambra,140,7.056888333,526036.6287,184.0838165,2857.593018,2.6614115,0,231.83601294259336,5791.955578436568,0.0,2024.0
Aguata,Anambra,140,7.056888333,526036.6287,184.0838165,2857.593018,2.6614115,0,231.83601294259336,5791.955578436568,0.0,2023.0
Aguata,Anambra,140,7.056888333,526036.6287,184.0838165,2857.593018,2.6614115,0,231.83601294259336,5791.955578436568,0.0,2022.0
Aguata,Anambra,140,7.056888333,526036.6287,184.0838165,2857.593018,2.6614115,0,231.83601294259336,5791.955578436568,0.0,2021.0
Calabar Municipal,Cross River,95,8.342285156,280337.9952,64.079834,4374.824219,3.3887665,0,105.58246283644267,1689.390540508335,0.0,2025.0
Calabar Municipal,Cross River,95,8.342285156,280337.9952,64.079834,4374.824219,3.3887665,0,105.58246283644267,1689.390540508335,0.0,2024.0
Calabar Municipal,Cross River,95,8.342285156,280337.9952,64.079834,4374.824219,3.3887665,0,105.58246283644267,1689.390540508335,15.0,2023.0
Calabar Municipal,Cross River,95,8.342285156,280337.9952,64.079834,4374.824219,3.3887665,0,105.58246283644267,1689.390540508335,0.0,2023.0
Calabar Municipal,Cross River,95,8.342285156,280337.9952,64.079834,4374.824219,3.3887665,0,105.58246283644267,1689.390540508335,105.0,2022.0
Onitsha North,Anambra,136,6.79602,237813.011,39.885128,5962.448242,5.7187786,0,280.45160108322983,289.226250797454,0.0,2025.0
Onitsha North,Anambra,136,6.79602,237813.011,39.885128,5962.448242,5.7187786,0,280.45160108322983,289.226250797454,0.0,2024.0
Onitsha North,Anambra,136,6.79602,237813.011,39.885128,5962.448242,5.7187786,0,280.45160108322983,289.226250797454,0.0,2023.0
Onitsha North,Anambra,136,6.79602,237813.011,39.885128,5962.448242,5.7187786,0,280.45160108322983,289.226250797454,0.0,2022.0
Onitsha North,Anambra,136,6.79602,237813.011,39.885128,5962.448242,5.7187786,0,280.45160108322983,289.226250797454,0.0,2021.0
Ukum,Benue,105,9.58548618513,935724.404,1582.748291,591.2022705,1.1221253,25,1983.3810508032743,12919.28181702216,0.0,2025.0
Ukum,Benue,105,9.58548618513,935724.404,1582.748291,591.2022705,1.1221253,25,1983.3810508032743,12919.28181702216,0.0,2024.0
Ukum,Benue,105,9.58548618513,935724.404,1582.748291,591.2022705,1.1221253,25,1983.3810508032743,12919.28181702216,0.0,2023.0
Ukum,Benue,105,9.58548618513,935724.404,1582.748291,591.2022705,1.1221253,25,1983.3810508032743,12919.28181702216,0.0,2022.0
Ukum,Benue,105,9.58548618513,935724.404,1582.748291,591.2022705,1.1221253,25,1983.3810508032743,12919.28181702216,0.0,2021.0
Isa,Sokoto,43,6.42442514,116943.4002,2038.365967,57.371151,3.6769924,32,1618.4376035651524,22564.45500384454,0.0,2025.0
Isa,Sokoto,43,6.42442514,116943.4002,2038.365967,57.371151,3.6769924,32,1618.4376035651524,22564.45500384454,0.0,2024.0
Isa,Sokoto,43,6.42442514,116943.4002,2038.365967,57.371151,3.6769924,32,1618.4376035651524,22564.45500384454,0.0,2023.0
Isa,Sokoto,43,6.42442514,116943.4002,2038.365967,57.371151,3.6769924,32,1618.4376035651524,22564.45500384454,0.0,2022.0
Isa,Sokoto,43,6.42442514,116943.4002,2038.365967,57.371151,3.6769924,32,1618.4376035651524,22564.45500384454,0.0,2021.0
Ogun Waterside,Ogun,43,4.268623333,113236.732,1031.273315,109.8028336,3.7973545,0,1059.1356105826003,842.2230068129791,0.0,2025.0
Ogun Waterside,Ogun,43,4.268623333,113236.732,1031.273315,109.8028336,3.7973545,0,1059.1356105826003,842.2230068129791,0.0,2024.0
Ogun Waterside,Ogun,43,4.268623333,113236.732,1031.273315,109.8028336,3.7973545,0,1059.1356105826003,842.2230068129791,0.0,2023.0
Ogun Waterside,Ogun,43,4.268623333,113236.732,1031.273315,109.8028336,3.7973545,0,1059.1356105826003,842.2230068129791,0.0,2022.0
Ogun Waterside,Ogun,43,4.268623333,113236.732,1031.273315,109.8028336,3.7973545,0,1059.1356105826003,842.2230068129791,0.0,2021.0
Ifelodun,Osun,57,4.654606667,356705.199,156.8113403,2274.740967,1.5979582,2,391.1013674224964,2643.986102075828,0.0,2025.0
Ifelodun,Osun,57,4.654606667,356705.199,156.8113403,2274.740967,1.5979582,2,391.1013674224964,2643.986102075828,0.0,2024.0
Ifelodun,Osun,57,4.654606667,356705.199,156.8113403,2274.740967,1.5979582,2,391.1013674224964,2643.986102075828,0.0,2023.0
Ifelodun,Osun,57,4.654606667,356705.199,156.8113403,2274.740967,1.5979582,2,391.1013674224964,2643.986102075828,0.0,2022.0
Ifelodun,Osun,57,4.654606667,356705.199,156.8113403,2274.740967,1.5979582,2,391.1013674224964,2643.986102075828,0.0,2021.0
Arochukwu,Abia,72,7.89782,142898.5043,440.4686279,324.4237976,5.0385413,0,1100.6129618627251,11040.913556169537,0.0,2025.0
Arochukwu,Abia,72,7.89782,142898.5043,440.4686279,324.4237976,5.0385413,0,1100.6129618627251,11040.913556169537,0.0,2024.0
Arochukwu,Abia,72,7.89782,142898.5043,440.4686279,324.4237976,5.0385413,0,1100.6129618627251,11040.913556169537,0.0,2023.0
Arochukwu,Abia,72,7.89782,142898.5043,440.4686279,324.4237976,5.0385413,0,1100.6129618627251,11040.913556169537,0.0,2022.0
Arochukwu,Abia,72,7.89782,142898.5043,440.4686279,324.4237976,5.0385413,0,1100.6129618627251,11040.913556169537,0.0,2021.0
Ijebu Ode,Ogun,105,3.924258333,395620.8058,213.6485596,1851.736328,2.6540565,0,1096.5452487855791,5730.629185494544,0.0,2025.0
Ijebu Ode,Ogun,105,3.924258333,395620.8058,213.6485596,1851.736328,2.6540565,0,1096.5452487855791,5730.629185494544,0.0,2024.0
Ijebu Ode,Ogun,105,3.924258333,395620.8058,213.6485596,1851.736328,2.6540565,0,1096.5452487855791,5730.629185494544,0.0,2023.0
Ijebu Ode,Ogun,105,3.924258333,395620.8058,213.6485596,1851.736328,2.6540565,0,1096.5452487855791,5730.629185494544,0.0,2022.0
Ijebu Ode,Ogun,105,3.924258333,395620.8058,213.6485596,1851.736328,2.6540565,0,1096.5452487855791,5730.629185494544,0.0,2021.0
Magumeri,Borno,17,13.1042699999,176213.6932,4557.133789,38.6676598,0.9647377,201,11160.725184103196,32991.08030974377,0.0,2025.0
Magumeri,Borno,17,13.1042699999,176213.6932,4557.133789,38.6676598,0.9647377,201,11160.725184103196,32991.08030974377,0.0,2024.0
Magumeri,Borno,17,13.1042699999,176213.6932,4557.133789,38.6676598,0.9647377,201,11160.725184103196,32991.08030974377,0.0,2023.0
Magumeri,Borno,17,13.1042699999,176213.6932,4557.133789,38.6676598,0.9647377,201,11160.725184103196,32991.08030974377,0.0,2022.0
Magumeri,Borno,17,13.1042699999,176213.6932,4557.133789,38.6676598,0.9647377,201,11160.725184103196,32991.08030974377,0.0,2021.0
Boki,Cross River,131,8.7884951,140135.8551,2833.627686,49.4545746,9.3480711,0,3221.697087046489,5047.590702221748,0.0,2025.0
Boki,Cross River,131,8.7884951,140135.8551,2833.627686,49.4545746,9.3480711,0,3221.697087046489,5047.590702221748,0.0,2024.0
Boki,Cross River,131,8.7884951,140135.8551,2833.627686,49.4545746,9.3480711,0,3221.697087046489,5047.590702221748,0.0,2023.0
Boki,Cross River,131,8.7884951,140135.8551,2833.627686,49.4545746,9.3480711,0,3221.697087046489,5047.590702221748,0.0,2022.0
Boki,Cross River,131,8.7884951,140135.8551,2833.627686,49.4545746,9.3480711,0,3221.697087046489,5047.590702221748,0.0,2021.0
Kwami,Gombe,79,11.25427246,420058.4123,1850.408081,227.0085297,1.8806908,0,3215.38073809709,2151.2873506253413,0.0,2025.0
Kwami,Gombe,79,11.25427246,420058.4123,1850.408081,227.0085297,1.8806908,0,3215.38073809709,2151.2873506253413,0.0,2024.0
Kwami,Gombe,79,11.25427246,420058.4123,1850.408081,227.0085297,1.8806908,0,3215.38073809709,2151.2873506253413,0.0,2023.0
Kwami,Gombe,79,11.25427246,420058.4123,1850.408081,227.0085297,1.8806908,0,3215.38073809709,2151.2873506253413,0.0,2022.0
Kwami,Gombe,79,11.25427246,420058.4123,1850.408081,227.0085297,1.8806908,0,3215.38073809709,2151.2873506253413,0.0,2021.0
Ekiti East,Ekiti,36,5.73046,129510.1375,303.4558105,426.7841797,2.7797053,0,4065.54941376408,40764.43310206765,0.0,2025.0
Ekiti East,Ekiti,36,5.73046,129510.1375,303.4558105,426.7841797,2.7797053,0,4065.54941376408,40764.43310206765,0.0,2024.0
Ekiti East,Ekiti,36,5.73046,129510.1375,303.4558105,426.7841797,2.7797053,0,4065.54941376408,40764.43310206765,0.0,2023.0
Ekiti East,Ekiti,36,5.73046,129510.1375,303.4558105,426.7841797,2.7797053,0,4065.54941376408,40764.43310206765,0.0,2022.0
Ekiti East,Ekiti,36,5.73046,129510.1375,303.4558105,426.7841797,2.7797053,0,4065.54941376408,40764.43310206765,0.0,2021.0
Moro,Kwara,78,4.7831,252624.7994,3104.004639,81.386734,3.0875828,2,7199.009588083753,1966.6083212724095,0.0,2025.0
Moro,Kwara,78,4.7831,252624.7994,3104.004639,81.386734,3.0875828,2,7199.009588083753,1966.6083212724095,0.0,2024.0
